Transaction_ID,Customer_ID,Option_ID,Option_Name,Purchase_Date,Price,Dealer_ID
21243,10243,OPT004,All-Wheel Drive,2024-10-27,2652,1044
21244,10388,OPT001,All-Wheel Drive,2024-04-14,2827,1026
21245,10863,OPT004,Premium Sound System,2024-05-07,1212,1009
21246,10334,OPT004,4-Zone Climate Control,2024-02-28,3268,1024
21247,10849,OPT004,Panoramic Sunroof,2024-02-20,2228,1017
21248,10662,OPT009,Adaptive LED Headlights,2024-08-06,1165,1012
21249,10911,OPT006,4-Zone Climate Control,2024-12-07,1057,1004
21250,10045,OPT007,Navigation System,2024-12-10,2992,1006
21251,10235,OPT003,Wireless Phone Charging,2024-12-18,2217,1034
21252,10275,OPT003,Harman Kardon System,2024-03-01,1239,1041
21253,10727,OPT008,Navigation System,2024-02-03,1666,1025
21254,10832,OPT007,Premium Sound System,2024-03-21,1121,1031
21255,10851,OPT006,Parking Assist Plus,2024-06-17,967,1039
21256,10150,OPT008,Navigation System,2024-10-23,2824,1019
21257,10617,OPT002,Adaptive LED Headlights,2024-01-16,1661,1022
21258,10142,OPT004,Wireless Phone Charging,2024-03-05,2252,1002
21259,10854,OPT001,Premium Sound System,2024-12-26,2374,1041
21260,10169,OPT004,Harman Kardon System,2024-03-25,2534,1004
21261,10588,OPT010,Panoramic Sunroof,2024-03-24,1534,1026
21262,10543,OPT003,Parking Assist Plus,2024-02-21,1383,1021
21263,10528,OPT003,Premium Sound System,2024-06-23,877,1048
21264,10549,OPT008,Leather Upholstery,2024-07-11,2090,1011
21265,10834,OPT006,Adaptive LED Headlights,2024-11-07,1186,1028
21266,10346,OPT007,Wireless Phone Charging,2024-04-09,3308,1025
21267,10918,OPT001,Leather Upholstery,2024-04-26,3046,1023
21268,10582,OPT008,Premium Sound System,2024-01-14,3388,1016
21269,10477,OPT007,All-Wheel Drive,2024-02-16,2083,1012
21270,10810,OPT002,4-Zone Climate Control,2024-03-24,2683,1028
21271,10006,OPT007,Adaptive LED Headlights,2024-06-23,3289,1001
21272,10147,OPT009,Panoramic Sunroof,2024-01-13,2727,1018
21273,10246,OPT003,Harman Kardon System,2024-04-23,1811,1026
21274,10233,OPT006,4-Zone Climate Control,2024-11-17,2973,1036
21275,10281,OPT002,Harman Kardon System,2024-10-09,3498,1037
21276,10392,OPT008,4-Zone Climate Control,2024-09-27,2263,1035
21277,10039,OPT008,Wireless Phone Charging,2024-02-12,1993,1020
21278,10169,OPT010,4-Zone Climate Control,2024-05-29,2990,1036
21279,10101,OPT001,Harman Kardon System,2024-03-12,1330,1031
21280,10073,OPT010,Leather Upholstery,2024-09-02,3328,1025
21281,10313,OPT006,Wireless Phone Charging,2024-11-19,1812,1005
21282,10087,OPT007,Harman Kardon System,2024-07-15,2208,1050
21283,10908,OPT003,4-Zone Climate Control,2024-03-22,3081,1033
21284,10467,OPT002,Parking Assist Plus,2024-09-28,1191,1035
21285,10725,OPT003,Navigation System,2024-12-06,3441,1042
21286,10688,OPT008,Navigation System,2024-03-03,2830,1045
21287,10033,OPT005,Premium Sound System,2024-02-26,2473,1023
21288,10214,OPT001,All-Wheel Drive,2024-09-30,2465,1008
21289,10671,OPT008,Premium Sound System,2024-01-22,3236,1007
21290,10532,OPT002,All-Wheel Drive,2024-09-15,2248,1042
21291,10504,OPT009,Leather Upholstery,2024-06-21,3204,1023
21292,10455,OPT001,Leather Upholstery,2024-02-03,3095,1050
21293,10042,OPT001,Adaptive LED Headlights,2024-04-24,3333,1012
21294,10899,OPT007,Wireless Phone Charging,2024-06-01,1582,1019
21295,10956,OPT003,Harman Kardon System,2024-01-11,2522,1021
21296,10628,OPT002,Harman Kardon System,2024-08-30,3209,1044
21297,10256,OPT007,Premium Sound System,2024-01-23,2693,1020
21298,10923,OPT005,Wireless Phone Charging,2024-12-22,2613,1006
21299,10871,OPT008,4-Zone Climate Control,2024-04-17,1264,1022
21300,10502,OPT003,Parking Assist Plus,2024-07-22,1691,1032
21301,10501,OPT001,Harman Kardon System,2024-11-25,1502,1030
21302,10147,OPT010,All-Wheel Drive,2024-01-11,3123,1045
21303,10964,OPT009,Wireless Phone Charging,2024-11-09,2089,1022
21304,10839,OPT008,Premium Sound System,2024-04-05,2268,1007
21305,10584,OPT005,Adaptive LED Headlights,2024-02-07,1191,1025
21306,10540,OPT006,4-Zone Climate Control,2024-08-15,3320,1041
21307,10037,OPT006,Adaptive LED Headlights,2024-11-27,1860,1037
21308,10543,OPT002,All-Wheel Drive,2024-01-06,1962,1031
21309,10631,OPT008,Premium Sound System,2024-05-02,1165,1042
21310,10325,OPT007,4-Zone Climate Control,2024-01-07,1695,1013
21311,10234,OPT010,4-Zone Climate Control,2024-09-27,1268,1035
21312,10719,OPT005,All-Wheel Drive,2024-06-25,3121,1001
21313,10637,OPT009,Parking Assist Plus,2024-05-28,1069,1020
21314,10604,OPT005,Harman Kardon System,2024-04-29,2675,1024
21315,10887,OPT009,Leather Upholstery,2024-12-07,1306,1024
21316,10271,OPT005,Parking Assist Plus,2024-12-05,1127,1044
21317,10286,OPT003,Leather Upholstery,2024-04-20,3335,1028
21318,10487,OPT001,4-Zone Climate Control,2024-05-25,1820,1047
21319,10503,OPT003,Adaptive LED Headlights,2024-01-15,2095,1022
21320,10630,OPT001,Panoramic Sunroof,2024-11-26,2934,1009
21321,10436,OPT010,Navigation System,2024-04-17,1842,1045
21322,10653,OPT004,Parking Assist Plus,2024-08-25,1476,1031
21323,10415,OPT007,Adaptive LED Headlights,2024-10-27,1407,1043
21324,10354,OPT001,Leather Upholstery,2024-07-07,3490,1027
21325,10812,OPT007,Panoramic Sunroof,2024-05-16,1853,1018
21326,10824,OPT010,4-Zone Climate Control,2024-04-14,1302,1031
21327,10968,OPT007,Premium Sound System,2024-12-10,2848,1046
21328,10850,OPT003,Adaptive LED Headlights,2024-08-21,1887,1006
21329,10529,OPT008,Navigation System,2024-08-21,872,1037
21330,10951,OPT004,Navigation System,2024-07-16,1676,1004
21331,10982,OPT008,Leather Upholstery,2024-11-17,2984,1011
21332,10404,OPT004,Harman Kardon System,2024-02-27,1209,1038
21333,10606,OPT004,Navigation System,2024-08-14,3109,1003
21334,10577,OPT010,Leather Upholstery,2024-07-04,2097,1023
21335,10352,OPT007,4-Zone Climate Control,2024-11-21,1264,1018
21336,10095,OPT006,Premium Sound System,2024-02-13,1099,1027
21337,10356,OPT004,All-Wheel Drive,2024-10-07,1822,1010
21338,10807,OPT007,Panoramic Sunroof,2024-08-22,2836,1003
21339,10256,OPT003,Navigation System,2024-01-04,2605,1020
21340,10216,OPT004,Adaptive LED Headlights,2024-11-20,1707,1029
21341,10773,OPT010,All-Wheel Drive,2024-01-17,2446,1008
21342,10872,OPT008,All-Wheel Drive,2024-07-30,1548,1016
21343,10489,OPT010,Adaptive LED Headlights,2024-06-04,2508,1036
21344,10452,OPT006,Wireless Phone Charging,2024-10-01,1898,1040
21345,10302,OPT008,Harman Kardon System,2024-09-01,2865,1012
21346,10398,OPT002,All-Wheel Drive,2024-09-24,2951,1027
21347,10646,OPT008,Adaptive LED Headlights,2024-02-02,3221,1016
21348,10178,OPT009,Leather Upholstery,2024-11-04,2604,1008
21349,10870,OPT003,Parking Assist Plus,2024-02-27,2059,1045
21350,10322,OPT003,4-Zone Climate Control,2024-10-05,1586,1040
21351,10840,OPT010,Premium Sound System,2024-02-05,1207,1001
21352,10513,OPT004,Premium Sound System,2024-09-28,816,1024
21353,10098,OPT004,Adaptive LED Headlights,2024-08-30,1278,1009
21354,10906,OPT005,Parking Assist Plus,2024-06-27,3355,1005
21355,10270,OPT010,Navigation System,2024-03-06,1137,1029
21356,10949,OPT005,Leather Upholstery,2024-03-12,2842,1037
21357,10049,OPT010,Leather Upholstery,2024-06-25,1973,1006
21358,10545,OPT008,4-Zone Climate Control,2024-11-17,2924,1046
21359,10817,OPT003,Harman Kardon System,2024-08-22,3172,1023
21360,10546,OPT004,Navigation System,2024-05-03,3215,1044
21361,10316,OPT005,Navigation System,2024-06-20,1057,1023
21362,10504,OPT009,Navigation System,2024-11-22,2556,1044
21363,10893,OPT001,Parking Assist Plus,2024-11-21,1995,1020
21364,10842,OPT009,Panoramic Sunroof,2024-02-01,3167,1048
21365,10272,OPT002,Premium Sound System,2024-01-26,2060,1044
21366,10233,OPT005,Parking Assist Plus,2024-01-13,3343,1042
21367,10638,OPT009,Premium Sound System,2024-11-11,3103,1043
21368,10915,OPT009,Harman Kardon System,2024-12-15,1946,1031
21369,10984,OPT007,Parking Assist Plus,2024-10-12,835,1050
21370,10910,OPT005,Premium Sound System,2024-02-05,1307,1034
21371,10021,OPT006,Panoramic Sunroof,2024-07-25,1259,1024
21372,10178,OPT005,Wireless Phone Charging,2024-04-27,2848,1017
21373,10936,OPT007,All-Wheel Drive,2024-09-06,1482,1043
21374,10655,OPT008,Panoramic Sunroof,2024-01-07,3361,1050
21375,10349,OPT005,Harman Kardon System,2024-01-12,2675,1014
21376,10586,OPT009,Harman Kardon System,2024-01-30,3214,1031
21377,10820,OPT008,All-Wheel Drive,2024-05-26,1163,1023
21378,10253,OPT009,4-Zone Climate Control,2024-01-04,2176,1048
21379,10705,OPT003,Harman Kardon System,2024-04-04,1352,1036
21380,10514,OPT006,Navigation System,2024-02-10,915,1045
21381,10270,OPT003,Premium Sound System,2024-01-09,2574,1032
21382,10827,OPT008,All-Wheel Drive,2024-01-25,1484,1033
21383,10011,OPT005,Parking Assist Plus,2024-11-22,2753,1019
21384,10276,OPT002,All-Wheel Drive,2024-12-10,3215,1029
21385,10311,OPT009,Leather Upholstery,2024-01-15,1557,1048
21386,10004,OPT008,Panoramic Sunroof,2024-01-21,1785,1009
21387,10834,OPT003,Wireless Phone Charging,2024-04-26,2002,1038
21388,10078,OPT005,Leather Upholstery,2024-09-18,881,1022
21389,10338,OPT003,Premium Sound System,2024-04-05,3424,1009
21390,10397,OPT004,Leather Upholstery,2024-07-04,2493,1031
21391,10151,OPT002,All-Wheel Drive,2024-12-10,1155,1026
21392,10794,OPT001,Wireless Phone Charging,2024-11-19,2870,1035
21393,10459,OPT009,Leather Upholstery,2024-11-26,1256,1035
21394,10498,OPT009,Parking Assist Plus,2024-08-21,891,1013
21395,10852,OPT004,All-Wheel Drive,2024-10-11,2485,1009
21396,10088,OPT010,Adaptive LED Headlights,2024-10-20,2942,1039
21397,10399,OPT006,Adaptive LED Headlights,2024-04-19,1423,1046
21398,10701,OPT009,4-Zone Climate Control,2024-06-10,2792,1035
21399,10966,OPT005,Premium Sound System,2024-06-25,3368,1019
21400,10983,OPT009,Parking Assist Plus,2024-06-04,1135,1026
21401,10934,OPT008,Parking Assist Plus,2024-12-20,1685,1005
21402,10327,OPT007,Parking Assist Plus,2024-03-05,1461,1004
21403,10570,OPT001,4-Zone Climate Control,2024-12-27,1002,1039
21404,10480,OPT004,Panoramic Sunroof,2024-01-26,1776,1027
21405,10042,OPT005,Harman Kardon System,2024-03-04,871,1034
21406,10873,OPT004,All-Wheel Drive,2024-04-04,1194,1037
21407,10364,OPT005,4-Zone Climate Control,2024-12-30,1376,1050
21408,10772,OPT004,Wireless Phone Charging,2024-08-07,979,1038
21409,10740,OPT004,Parking Assist Plus,2024-01-04,1452,1038
21410,10254,OPT009,Adaptive LED Headlights,2024-02-24,1919,1039
21411,10833,OPT002,Leather Upholstery,2024-12-07,1885,1046
21412,10253,OPT007,Adaptive LED Headlights,2024-08-17,1474,1045
21413,10253,OPT006,Harman Kardon System,2024-07-15,2457,1029
21414,10456,OPT008,Navigation System,2024-05-14,2182,1023
21415,10100,OPT010,4-Zone Climate Control,2024-01-30,2578,1042
21416,10295,OPT005,Adaptive LED Headlights,2024-01-22,3003,1022
21417,10896,OPT006,Premium Sound System,2024-10-11,2506,1042
21418,10572,OPT007,Harman Kardon System,2024-07-20,2555,1004
21419,10187,OPT006,4-Zone Climate Control,2024-12-05,1061,1009
21420,10924,OPT007,Premium Sound System,2024-11-29,1437,1037
21421,10758,OPT008,Wireless Phone Charging,2024-09-27,850,1041
21422,10198,OPT007,Parking Assist Plus,2024-08-10,2765,1029
21423,10663,OPT010,Parking Assist Plus,2024-03-17,3391,1049
21424,10435,OPT009,Panoramic Sunroof,2024-12-22,1735,1018
21425,10676,OPT006,Panoramic Sunroof,2024-08-26,1795,1009
21426,10470,OPT008,All-Wheel Drive,2024-11-07,2338,1002
21427,10566,OPT005,Wireless Phone Charging,2024-12-18,1023,1043
21428,10524,OPT010,Adaptive LED Headlights,2024-09-03,3215,1026
21429,10590,OPT004,All-Wheel Drive,2024-05-23,2772,1008
21430,10433,OPT001,Harman Kardon System,2024-09-27,1308,1041
21431,10420,OPT008,All-Wheel Drive,2024-05-22,3421,1018
21432,10046,OPT005,Parking Assist Plus,2024-04-18,920,1043
21433,10940,OPT003,Premium Sound System,2024-11-06,2037,1015
21434,10741,OPT007,4-Zone Climate Control,2024-07-03,2734,1027
21435,10272,OPT009,4-Zone Climate Control,2024-04-11,1009,1035
21436,10793,OPT006,Wireless Phone Charging,2024-06-07,1540,1034
21437,10343,OPT006,Premium Sound System,2024-12-23,3244,1024
21438,10141,OPT001,4-Zone Climate Control,2024-10-31,881,1048
21439,10865,OPT006,Navigation System,2024-03-08,3373,1030
21440,10110,OPT004,Wireless Phone Charging,2024-11-17,1513,1020
21441,10956,OPT008,Leather Upholstery,2024-12-20,2079,1010
21442,10220,OPT004,Panoramic Sunroof,2024-08-06,3324,1015
21443,10458,OPT004,Navigation System,2024-06-26,1359,1009
21444,10888,OPT003,Panoramic Sunroof,2024-12-27,3186,1040
21445,10859,OPT003,Leather Upholstery,2024-02-18,2650,1010
21446,10767,OPT005,Leather Upholstery,2024-02-03,1128,1034
21447,10434,OPT005,Parking Assist Plus,2024-12-05,2845,1045
21448,10740,OPT009,Premium Sound System,2024-05-23,1311,1001
21449,10388,OPT004,Panoramic Sunroof,2024-02-21,1102,1035
21450,10973,OPT002,All-Wheel Drive,2024-11-22,3416,1040
21451,10033,OPT002,Premium Sound System,2024-02-25,2547,1032
21452,10329,OPT002,4-Zone Climate Control,2024-05-04,2590,1017
21453,10083,OPT006,Parking Assist Plus,2024-01-27,1488,1015
21454,10933,OPT002,Harman Kardon System,2024-07-31,2839,1034
21455,10915,OPT005,All-Wheel Drive,2024-10-19,978,1032
21456,10429,OPT009,Wireless Phone Charging,2024-03-20,1246,1001
21457,10372,OPT007,All-Wheel Drive,2024-04-05,2356,1004
21458,10585,OPT008,Adaptive LED Headlights,2024-02-15,1781,1012
21459,10640,OPT004,Harman Kardon System,2024-03-21,1248,1014
21460,10367,OPT006,All-Wheel Drive,2024-03-31,2332,1045
21461,10528,OPT007,Parking Assist Plus,2024-04-04,2847,1041
21462,10378,OPT009,Wireless Phone Charging,2024-03-07,2381,1019
21463,10043,OPT005,Harman Kardon System,2024-10-27,1033,1007
21464,10497,OPT008,Panoramic Sunroof,2024-11-13,1258,1020
21465,10146,OPT005,Navigation System,2024-12-05,1293,1044
21466,10925,OPT004,Harman Kardon System,2024-12-05,1856,1015
21467,10244,OPT006,Wireless Phone Charging,2024-06-16,2684,1025
21468,10901,OPT002,Adaptive LED Headlights,2024-11-17,1741,1016
21469,10907,OPT001,Adaptive LED Headlights,2024-05-30,854,1005
21470,10448,OPT003,Harman Kardon System,2024-07-15,1365,1003
21471,10774,OPT007,Wireless Phone Charging,2024-01-02,2417,1030
21472,10422,OPT008,Leather Upholstery,2024-06-22,2832,1011
21473,10705,OPT010,Parking Assist Plus,2024-04-25,2891,1026
21474,10801,OPT008,Premium Sound System,2024-09-14,2336,1001
21475,10377,OPT001,Navigation System,2024-04-12,1907,1036
21476,10026,OPT001,Navigation System,2024-05-21,3149,1042
21477,10135,OPT007,Wireless Phone Charging,2024-03-16,1630,1024
21478,10339,OPT009,Adaptive LED Headlights,2024-05-11,1292,1042
21479,10864,OPT006,Wireless Phone Charging,2024-06-27,2748,1042
21480,10886,OPT005,Leather Upholstery,2024-04-10,1372,1028
21481,10809,OPT009,Navigation System,2024-11-13,3413,1040
21482,10126,OPT002,Leather Upholstery,2024-10-24,3117,1018
21483,10801,OPT006,Premium Sound System,2024-04-01,2435,1045
21484,10485,OPT007,All-Wheel Drive,2024-05-03,2026,1032
21485,10357,OPT004,Harman Kardon System,2024-04-03,2345,1023
21486,10408,OPT004,4-Zone Climate Control,2024-02-27,3167,1019
21487,10357,OPT005,Wireless Phone Charging,2024-11-22,1095,1013
21488,10101,OPT002,Wireless Phone Charging,2024-04-14,2465,1016
21489,10526,OPT001,Navigation System,2024-08-14,1328,1045
21490,10550,OPT008,Parking Assist Plus,2024-09-09,3471,1038
21491,10561,OPT005,Adaptive LED Headlights,2024-01-23,1980,1027
21492,10390,OPT005,Harman Kardon System,2024-12-28,3492,1015
21493,10405,OPT010,4-Zone Climate Control,2024-07-15,3494,1035
21494,10420,OPT009,Premium Sound System,2024-07-03,2340,1007
21495,10342,OPT001,Wireless Phone Charging,2024-10-23,1479,1019
21496,10748,OPT006,All-Wheel Drive,2024-09-04,3159,1007
21497,10743,OPT007,Parking Assist Plus,2024-06-30,1333,1027
21498,10105,OPT006,Harman Kardon System,2024-02-29,2215,1044
21499,10811,OPT006,4-Zone Climate Control,2024-06-03,2508,1023
21500,10240,OPT008,Panoramic Sunroof,2024-05-01,2988,1004
